UTC,Significant Wave Height,Peak Wave Period,Peak Wave Direction,Significant Sea Height,Peak Sea Period,Peak Sea Direction,Significant Swell Height,Peak Swell Period,Peak Swell Direction,
2019-05-30 00:00:00,1.205096087603,8.55496799049763,168.673371183438,0.702563197655734,6.66571290439938,179.555018149856,0.979112625623735,9.58963009985654,154.859974020244,
2019-05-30 01:00:00,1.296373559691,9.29808393027695,161.237032839826,0.732521656848155,6.78025512971735,178.607660434498,1.06957768699349,9.9873763154646,153.465122171846,
2019-05-30 02:00:00,1.36280679130471,9.59163415571922,158.608446055255,0.770509750013921,6.91860492269987,177.011258208877,1.12408054674019,9.98190312303567,153.806037115252,
2019-05-30 03:00:00,1.39691490182909,9.52940002886456,158.57937304493,0.807842011462032,7.00625327374425,175.285783519827,1.13963262829262,9.77664151516754,154.767226111759,
2019-05-30 04:00:00,1.42138181576215,9.38778995322689,158.773024776004,0.835564743402932,7.06427890188912,174.503085187019,1.14985121896761,9.58839466519902,155.894078632881,
2019-05-30 05:00:00,1.47485000165591,9.47578452728756,157.638493545335,0.863752231815594,7.1106697207007,173.855328012419,1.19545581658965,9.62654191674483,155.541044644975,
2019-05-30 06:00:00,1.58026330779118,9.9067935739105,155.351030290057,0.896741031636613,7.15277174955339,173.209116646258,1.30118701351129,9.97221996954204,153.685943990649,
2019-05-30 07:00:00,1.68231582950133,10.0507622154576,154.393436562821,0.936147223164859,7.2040827712903,172.436036127338,1.39778929984153,10.0968102634788,153.17605092503,
2019-05-30 08:00:00,1.71355709634223,9.84794220699618,155.112164070392,0.972785549498858,7.24575520465732,171.77240442361,1.41066161679937,9.93928710006234,154.108025365885,
2019-05-30 09:00:00,1.68589928265792,9.53607843264826,156.53139164858,0.994229333650058,7.25899720787703,171.649015947075,1.36153017718163,9.63324444917389,155.621047433545,
2019-05-30 10:00:00,1.63027478067232,9.22334048051061,158.141637396289,0.997508199345027,7.2516142030013,171.955919438099,1.28948565433495,9.33680596165756,157.266773104142,
2019-05-30 11:00:00,1.56451603342324,8.93072374142236,159.880913420058,0.989339984852728,7.23089277362177,172.443784329406,1.21198878427566,9.08692950788644,158.833140938439,
2019-05-30 12:00:00,1.51230618755527,8.68708986962283,161.405098690493,0.982242344777618,7.20457035091979,172.867114376555,1.14989998740922,8.90192047137388,160.06162880632,
2019-05-30 13:00:00,1.47340970644137,8.53494389531515,162.502190667216,0.973330873727237,7.17890218965428,173.271704000667,1.10614789846793,8.77802222972014,160.745961320437,
2019-05-30 14:00:00,1.45153367418209,8.4578278056637,163.090693333315,0.966135127823078,7.15730614356498,173.609479504016,1.08329724548291,8.71449040669668,160.762533296253,
2019-05-30 15:00:00,1.45585059753012,8.4267747245954,163.102408241016,0.969760315530114,7.1357995211181,173.761031438733,1.08584800628437,8.70374518569231,160.306605004142,
2019-05-30 16:00:00,1.4918510906656,8.47121769207254,162.362124447649,0.981548052960794,7.13228706750678,173.664866498601,1.12346922363232,8.77261979651046,159.360142301485,
2019-05-30 17:00:00,1.54869448087971,8.59972587696764,161.183611000883,0.991830348035155,7.15049668613131,173.495225012643,1.18942303484662,8.93233883312724,158.127605076914,
2019-05-30 18:00:00,1.60298033056262,8.83341070090708,159.939250056248,0.997082105723466,7.16751039574191,173.363531627875,1.255138723256,9.09535719339085,157.139157408995,
2019-05-30 19:00:00,1.63354727512067,8.96312003660138,159.357892741952,0.99295244819824,7.18163522110105,173.335088099321,1.29712070975345,9.16752813254965,156.78604091384,
2019-05-30 20:00:00,1.6426934624856,9.00844871129156,159.326326866144,0.980293023407225,7.19582908732807,173.440046537842,1.31813026668537,9.18148430660296,156.829089994923,
2019-05-30 21:00:00,1.64987101864807,9.09212146099323,159.24610217547,0.964770722465554,7.19890543788648,173.664025211078,1.33839150895696,9.2492333432201,156.700680391689,
2019-05-30 22:00:00,1.66088482456643,9.26988263365661,158.402019671023,0.950308686842126,7.21805575055321,173.487229862934,1.36214969815635,9.39905749559876,156.213035541435,
2019-05-30 23:00:00,1.65448684805512,9.39916622952594,157.781112593744,0.927522478446928,7.242335829426,173.344907665883,1.37004700005621,9.49861375631743,155.924312208862,
2019-05-31 00:00:00,1.62300124197977,9.41875446026835,157.705166290871,0.901385052720288,7.25598442791909,173.320537222227,1.34968070972371,9.49892165912032,156.082871089635,
2019-05-31 01:00:00,1.57283525970974,9.42162345661365,157.630247438265,0.872690312720107,7.26386178064525,173.223756361595,1.30851915242793,9.48330994842195,156.326613645386,
2019-05-31 02:00:00,1.5283431103144,9.52752802923772,157.088854997778,0.843661494710003,7.26927544839797,173.099981526303,1.27438924398677,9.56191751397414,156.075606760421,
2019-05-31 03:00:00,1.5210578288388,9.86493601718948,155.638604860379,0.817918460484497,7.27549993986154,173.011341530994,1.28242984629587,9.85076544125262,154.646145185515,
2019-05-31 04:00:00,1.57635283006924,10.3027217302477,153.406377993782,0.805615752680249,7.28333253426939,172.929670086928,1.35494335818909,10.3022624360737,152.592278910404,
2019-05-31 05:00:00,1.70055714688075,10.5997813104933,151.762349071726,0.832228611448357,7.28473662757259,172.815071925614,1.48300038708489,10.6283818509762,151.021365449644,
2019-05-31 06:00:00,1.84661614748176,10.7406121260261,150.694109286257,0.888619920017207,7.25932571760729,172.317685070971,1.6187482305439,10.7608310594665,150.142741041539,
2019-05-31 07:00:00,1.98288755891133,10.866731505923,149.679869976456,0.934913521280412,7.23868379676712,171.426085180567,1.74865084536976,10.8846497457331,149.318574871269,
